"","cste","Haar0.007","Haar0.015","Haar0.023","Haar0.031","Haar0.039","Haar0.046","Haar0.054","Haar0.062","Haar0.07","Haar0.078","Haar0.085","Haar0.093","Haar0.101","Haar0.109","Haar0.117","Haar0.125","Haar0.132","Haar0.14","Haar0.148","Haar0.156","Haar0.164","Haar0.171","Haar0.179","Haar0.187","Haar0.195","Haar0.203","Haar0.21","Haar0.218","Haar0.226","Haar0.234","Haar0.242","Haar0.25","Haar0.257","Haar0.265","Haar0.273","Haar0.281","Haar0.289","Haar0.296","Haar0.304","Haar0.312","Haar0.32","Haar0.328","Haar0.335","Haar0.343","Haar0.351","Haar0.359","Haar0.367","Haar0.375","Haar0.382","Haar0.39","Haar0.398","Haar0.406","Haar0.414","Haar0.421","Haar0.429","Haar0.437","Haar0.445","Haar0.453","Haar0.46","Haar0.468","Haar0.476","Haar0.484","Haar0.492","Haar0.5","Haar0.507","Haar0.515","Haar0.523","Haar0.531","Haar0.539","Haar0.546","Haar0.554","Haar0.562","Haar0.57","Haar0.578","Haar0.585","Haar0.593","Haar0.601","Haar0.609","Haar0.617","Haar0.625","Haar0.632","Haar0.664","Haar0.671","Haar0.679","Haar0.687","Haar0.695","Haar0.703","Haar0.71","Haar0.718","Haar0.726","Haar0.734","Haar0.742","Haar0.75","Haar0.757","Haar0.765","Haar0.773","Haar0.781","Haar0.789","Haar0.796","Haar0.804","Haar0.812","Haar0.82","Haar0.828","Haar0.835","Haar0.843","Haar0.867","Haar0.875","Haar0.882","Haar0.89","Haar0.898","Haar0.906","Haar0.914","Haar0.921","Haar0.929","Haar0.937","Haar0.945","Haar0.953","Haar0.96","Haar0.976","Haar0.984","Haar0.992","Haar1","sin(2pi*1posx)","cos(2pi1posx)","sin(2pi*2posx)","cos(2pi2posx)","sin(2pi*3posx)","cos(2pi3posx)","sin(2pi*4posx)","cos(2pi4posx)","sin(2pi*5posx)","cos(2pi5posx)","sin(2pi*6posx)","cos(2pi6posx)","sin(2pi*7posx)","cos(2pi7posx)","sin(2pi*8posx)","cos(2pi8posx)","sin(2pi*9posx)","cos(2pi9posx)","sin(2pi*10posx)","cos(2pi10posx)","bspl3.1","bspl3.2","bspl3.3","bspl3.4","bspl3.5","bspl3.6","bspl3.7","bspl3.8","bspl3.9","bspl3.10","bspl3.11","bspl3.12","bspl3.13","bspl3.14","x","xx"
"614",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.542429249678951,-0.840101487376811,0.911391238903949,0.411541018185461,-0.988893021091853,0.148629044388465,0.750149756847679,-0.661267980701749,-0.271510831874323,0.962435383895934,-0.293956449454609,-0.955818814328343,0.76541733269597,0.64353423126403,-0.992100029869145,-0.125449315397263,0.901512088743323,-0.432753918352741,-0.522623263413737,0.852563736349826,0,0,0,0,0,0,0,0.038768672747703,0.746701700800253,0.214529626452044,0,0,0,0,0.591247672253259,0.349573809944897
"615",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.547334756057957,-0.836913773820802,0.916143992471506,0.400849329621953,-0.986132296147212,0.165961123445908,0.734471410438765,-0.678639629883262,-0.243246183600375,0.969964583973999,-0.327319247469768,-0.944913811009144,0.791122156888593,0.611658183040119,-0.996882812280002,-0.0788965055038184,0.877487756076109,-0.479599038715171,-0.471880366558402,0.881662588327705,0,0,0,0,0,0,0,0.0349081234714785,0.742018515141641,0.223073361386881,0,0,0,0,0.592178770949721,0.350675696763522
"616",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.552221529625496,-0.833697416463598,0.920771325128704,0.390102764436156,-0.983067820201632,0.183242082732137,0.7183908786925,-0.695639666358538,-0.214773418952269,0.976663902533289,-0.360278789681379,-0.932844678231977,0.815500411280264,0.578756493874342,-0.999482382337335,-0.0321709091771638,0.851031348630772,-0.525114886141775,-0.41952289102868,0.907744757023106,0,0,0,0,0,0,0,0.0312499999999999,0.73696608040201,0.23178391959799,0,0,0,0,0.593109869646183,0.351779317471712
"617",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.557089403129246,-0.830452525386672,0.925272603389672,0.379302793842201,-0.97970053718286,0.200466599321721,0.701916967062699,-0.712258781167001,-0.186116898635082,0.982527607776218,-0.392794470085422,-0.919626285112769,0.838511217915796,0.544884333991507,-0.999893046881032,0.0146251426990043,0.822216193882057,-0.569175307368568,-0.365729982365313,0.930721000084917,0,0,0,0,0,0,0,0.0277943023332672,0.73154439658136,0.240661301085373,0,0,0,0,0.594040968342644,0.352884672069467
"618",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.561938209963752,-0.827179211648077,0.929647211025496,0.368450896365468,-0.976031484290054,0.217629367674847,0.685058696412002,-0.728487873934967,-0.157301140571424,0.987550682838572,-0.424826229513574,-0.905274916650892,0.860115991804351,0.510098500921555,-0.998113906539679,0.0613891649405762,0.791122156888597,-0.611658183040115,-0.310685697565192,0.950512702349858,0,0,0,0,0,0,0,0.0245410304712803,0.725753463679691,0.249705505849029,0,0,0,0,0.594972067039106,0.353991760556787
"619",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.566767784176126,-0.823877587278647,0.933894549148583,0.357548557640168,-0.972061791674302,0.234725101271562,0.667825298072182,-0.744318057858871,-0.128350798924404,0.991728830081826,-0.456334604985934,-0.889808253666109,0.880278505619535,0.474457324260294,-0.994148857700216,0.108018742509602,0.75783541893622,-0.65244576617966,-0.254578375314734,0.967052144830934,0,0,0,0,0,0,0,0.0214901844140392,0.719593281697003,0.258916533888957,0,0,0,0,0.595903165735568,0.355100582933672
"620",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.571577960471723,-0.820547765278162,0.938014036294643,0.346597270205972,-0.967792682090514,0.25174853424012,0.650226208789217,-0.759740664571537,-0.0992906430040514,0.995058474770122,-0.487280778329202,-0.873245351015903,0.898964950446114,0.438020567861163,-0.988006583974702,0.154411754807203,0.722448238674991,-0.691425008540625,-0.197599991573112,0.980282736423684,0,0,0,0,0,0,0,0.018641764161544,0.713063850633297,0.268294385205159,0,0,0,0,0.59683426443203,0.356211139200122
"621",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.576368574219803,-0.81718985961148,0.9420051085023,0.335598533303662,-0.963225470520781,0.268694422979004,0.632271065555859,-0.774747248888861,-0.0701455360752039,0.997536768128735,-0.517626624000521,-0.855606614119961,0.916143992471505,0.400849329621954,-0.979700537182861,0.200466599321718,0.685058696412003,-0.728487873934966,-0.139945502710233,0.990159207537445,0,0,0,0,0,0,0,0.0159957697137946,0.706165170488572,0.277839059797634,0,0,0,0,0.597765363128492,0.357323429356137
"622",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.581139461459166,-0.813803985204638,0.945867219390293,0.3245538526699,-0.958361563769333,0.285557547772071,0.613969700334571,-0.789329593434249,-0.0409404140850076,0.999161589781427,-0.547334756057956,-0.836913773820803,0.931786825526952,0.36300593903462,-0.969248907892069,0.246082414142155,0.645770422268668,-0.763531637669944,-0.0818121784469723,0.996647764989096,0,0,0,0,0,0,0,0.0135522010707912,0.698897241262828,0.287550557666381,0,0,0,0,0.598696461824953,0.358437453401718
"623",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.585890458903761,-0.810390257940913,0.949599840232278,0.31346474033108,-0.953202460029211,0.302332714396343,0.595332134673693,-0.803479713138337,-0.0117002643282466,0.999931549564594,-0.576368574219805,-0.817189859611479,0.945867219390293,0.324553852669899,-0.956674585579305,0.291159298849728,0.604692308955964,-0.796459171263352,-0.0233989268801179,0.999726207629298,0,0,0,0,0,0,0,0.0113110582325335,0.691260062956065,0.297428878811402,0,0,0,0,0.599627560521415,0.359553211336864
"624",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.590621403948273,-0.806948794656867,0.953202460029211,0.302332714396342,-0.947749748420793,0.319014755721933,0.576368574219803,-0.81718985961148,0.0175498959312563,0.999845988716663,-0.604692308955965,-0.796459171263351,0.958361563769333,0.285557547772071,-0.942005108502301,0.335598533303662,0.561938209963754,-0.827179211648076,0.035094386098523,0.999384002305604,0,0,0,0,0,0,0,0.00927234119902171,0.683253635568283,0.307474023232695,0,0,0,0,0.600558659217877,0.360670703161574
"625",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.595332134673693,-0.803479713138336,0.956674585579305,0.291159298849727,-0.942005108502301,0.335598533303661,0.557089403129247,-0.830452525386671,0.0467850408649108,0.998904980441718,-0.632271065555856,-0.774747248888863,0.969248907892068,0.24608241414216,-0.925272603389673,0.379302793842199,0.517626624000526,-0.855606614119957,0.0934676206602574,0.995622319902537,0,0,0,0,0,0,0,0.00743604997025577,0.674877959099483,0.317685990930262,0,0,0,0,0.601489757914339,0.36178992887585
"626",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.600022489852858,-0.799983132116407,0.960015741545549,0.279946023341554,-0.935970309752469,0.352078938963789,0.537505178381939,-0.8432604480305,0.0759801574909236,0.99710932984686,-0.659070867118516,-0.752080841476266,0.978510995637368,0.206194644490994,-0.906513715082136,0.4221763664252,0.471880366558405,-0.881662588327703,0.151521047834867,0.988454031335309,0,0,0,0,0,0,0,0.00580218454623568,0.666133033549663,0.328064781904101,0,0,0,0,0.602420856610801,0.362910888479691
"627",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.604692308955966,-0.79645917126335,0.963225470520781,0.268694422979004,-0.929647211025496,0.368450896365467,0.517626624000523,-0.85560661411996,0.105110267074892,0.994460573253382,-0.685058696412001,-0.728487873934968,0.986132296147212,0.165961123445908,-0.885769526278865,0.464125356251643,0.424826229513576,-0.905274916650891,0.209056032900227,0.97790366351089,0,0,0,0,0,0,0,0.00437074492696144,0.657018858918825,0.338610396154213,0,0,0,0,0.603351955307263,0.364033581973097
"628",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.609341432156075,-0.792907951188525,0.966303333090309,0.257406038115967,-0.923037759978484,0.384709362576352,0.497464625178061,-0.867484263082882,0.134150446501079,0.99096097688232,-0.710202536550453,-0.703997412692194,0.992100029869145,0.125449315397263,-0.863085467564785,0.505057893392903,0.376594629705621,-0.926378154360781,0.265875715027818,0.964007315407122,0,0,0,0,0,0,0,0.00314173111243306,0.647535435206968,0.349322833680599,0,0,0,0,0.604283054003724,0.365158009356068
"629",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.613969700334569,-0.789329593434251,0.969248907892068,0.24608241414216,-0.916143992471507,0.400849329621951,0.477030222317464,-0.878886890899933,0.163075849596121,0.986613534915523,-0.734471410438763,-0.678639629883264,0.9964041899853,0.0847271513727303,-0.838511217915799,0.544884333991503,0.327319247469774,-0.944913811009142,0.321785680858762,0.946812534557007,0,0,0,0,0,0,0,0.00211514310265052,0.637682762414093,0.360202094483257,0,0,0,0,0.605214152700186,0.366284170628604
"630",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.618576955086608,-0.785724220471649,0.972061791674302,0.234725101271562,-0.908968031940525,0.416865826028195,0.456334604985934,-0.88980825366611,0.191861728386903,0.981421966933892,-0.757835418936218,-0.652445766179662,0.99903755919203,0.0438629151291912,-0.812100595899895,0.583517456584664,0.277136656123982,-0.960830512542362,0.376594629705622,0.92637815436078,0,0,0,0,0,0,0,0.00129098089761384,0.627460840540198,0.371248178562188,0,0,0,0,0.606145251396648,0.367412065790706
"631",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.623163038726543,-0.782091955696452,0.974741599350772,0.223335654330201,-0.901512088743321,0.432753918352744,0.435389105787743,-0.900242371009802,0.220483454274392,0.975390714734989,-0.780265777692079,-0.625448092300692,0.99999572180203,0.00292512865313771,-0.78391144181239,0.6208726531227,0.226185943437724,-0.974084143691492,0.430115028103876,0.902774092782464,0,0,0,0,0,0,0,0.000669244497323013,0.616869669585285,0.382461085917392,0,0,0,0,0.60707635009311,0.368541694842372
"632",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.627727794293323,-0.778432923424773,0.977287964053473,0.211915632543278,-0.893778459478656,0.448508712704625,0.414205194158649,-0.910183529367565,0.24891653910537,0.968524938532718,-0.801734852607791,-0.597679869256079,0.999277071148653,-0.0380175627384226,-0.754005491003392,0.656868114263992,0.174608326131554,-0.984637970243651,0.482163751473611,0.876081113119609,0,0,0,0,0,0,0,0.000249933901778037,0.605909249549352,0.39384081654887,0,0,0,0,0.608007448789572,0.369673057783604
"633",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.632271065555857,-0.774747248888862,0.97970053718286,0.200466599321722,-0.885769526278865,0.464125356251644,0.392794470085424,-0.919626285112769,0.277136656123984,0.960830512542361,-0.822216193882056,-0.569175307368569,0.996882812280002,-0.0788965055038162,-0.722448238674993,0.691425008540623,0.122546758476105,-0.992462740855796,0.532562710695767,0.846390547664834,0,0,0,0,0,0,0,3.30491109789128e-05,0.594579580432401,0.40538737045662,0,0,0,0,0.608938547486033,0.3708061546144
"634",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.636792697018368,-0.77103505823281,0.981978988455571,0.188990122048147,-0.877487756076108,0.479599038715171,0.371168657753869,-0.928565467536453,0.305119660785209,0.95231401995472,-0.841684568596869,-0.539969524126967,0.99281695993828,-0.119643152996365,-0.689308796444197,0.724467655002383,0.070145536075201,-0.997536768128735,0.581139461459166,0.813803985204638,0,0,0,0,0,0,0,0,0.582925310312244,0.417064317104567,1.0372583188118e-05,0,0,0,0.609869646182495,0.371940985334762
"635",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.641292533925707,-0.76729647850824,0.984123005949642,0.177487771862291,-0.868935699842501,0.49492499385182,0.349339599128844,-0.936996181678719,0.332841611412417,0.942982747303674,-0.860115991804353,-0.510098500921552,0.987086331827788,-0.160189180404798,-0.654659740985802,0.755923688960997,0.0175498959312584,-0.999845988716663,0.627727794293326,0.778432923424771,0,0,0,0,0,0,0,0,0.571308584708919,0.428576164366768,0.000115250924312416,0,0,0,0.610800744878957,0.373077549944689
"636",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.645770422268662,-0.763531637669949,0.986132296147212,0.165961123445908,-0.860115991804353,0.510098500921551,0.327319247469768,-0.944913811009144,0.360278789681379,0.932844678231977,-0.877487756076108,-0.479599038715173,0.979700537182861,-0.200466599321718,-0.618576955086608,0.785724220471649,-0.0350943860985196,-0.999384002305604,0.672168303268264,0.740398387411441,0,0,0,0,0,0,0,0,0.559808777982982,0.439858146845755,0.000333075171262878,0,0,0,0.611731843575419,0.374215848444181
"637",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.650226208789217,-0.759740664571538,0.988006583974702,0.154411754807204,-0.851031348630774,0.525114886141772,0.30511966078521,-0.95231401995472,0.387407720913178,0.921908486660611,-0.893778459478656,-0.448508712704627,0.9706719606549,-0.240407871747935,-0.581139461459168,0.813803985204636,-0.0876413993394323,-0.996152089352738,0.714308931415408,0.699830515553715,0,0,0,0,0,0,0,0,0.548425890134432,0.450910264541528,0.000663845324039506,0,0,0,0.612662942271881,0.375355880833238
"638",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.654659740985803,-0.755923688960996,0.989745612840477,0.142841247064803,-0.841684568596868,0.539969524126968,0.282752995230103,-0.959192756273944,0.414205194158649,0.910183529367564,-0.908968031940526,-0.416865826028193,0.960015741545549,-0.279946023341553,-0.542429249678951,0.840101487376811,-0.139945502710234,-0.990159207537444,0.754005491003393,0.656868114263992,0,0,0,0,0,0,0,0,0.537159921163271,0.461732517454087,0.0011075613826423,0,0,0,0.613594040968343,0.37649764711186
"639",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.659070867118517,-0.752080841476264,0.991349144669971,0.131251184231291,-0.832078530721816,0.554657839313413,0.260231498449223,-0.965546253275767,0.440648282057176,0.897679837982373,-0.923037759978483,-0.384709362576353,0.947749748420792,-0.319014755721934,-0.502531096623971,0.864559134429745,-0.191861728386899,-0.981421966933893,0.791122156888593,0.61165818304012,0,0,0,0,0,0,0,0,0.526010871069497,0.472324905583432,0.00166422334707125,0,0,0,0.614525139664804,0.377641147280047
